order_number,material,material_description,scheduled_start,scheduled_finish,target_quantity,confirmed_quantity,customer,priority,is_released,is_australia,system_status,user_status,picked,ready_for_production,production_state,scheduling_pool,bench_work_centres,bench_operations,bench_remaining_minutes,bench_operation_count
200233267595,D41410-005,CSJA-24C/1XU-1XU-M1,02.09.2026,03.09.2026,300,0,Steinbacher Energie GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1034,1
200233267597,D41410-005,CSJA-24C/1XU-1XU-M1,02.09.2026,03.09.2026,200,0,Steinbacher Energie GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,718,1
200233267600,D41410-005,CSJA-24C/1XU-1XU-M1,03.09.2026,07.09.2026,300,0,Steinbacher Energie GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1034,1
200233267603,D41410-005,CSJA-24C/1XU-1XU-M1,02.09.2026,03.09.2026,200,0,Steinbacher Energie GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,718,1
200233271509,CJ9877-005,CSJA-24D/1XU-1XU-M,05.08.2026,05.08.2026,90,0,Steinbacher Energie GmbH,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,344,1
200233271510,CJ9877-005,CSJA-24D/1XU-1XU-M,03.09.2026,03.09.2026,90,0,Steinbacher Energie GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,344,1
200233314375,BM0920-000,BAH-038081523,20.10.2026,20.10.2026,40,0,Dallas Trading Co. (L.L.C.),5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,79,1
200233314459,BM0921-000,BAH-038081524,20.10.2026,20.10.2026,20,0,Dallas Trading Co. (L.L.C.),5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,120,1
200233359392,EN2828-000,CSJA-24C/1XU-1XU-DE02,04.09.2026,08.09.2026,300,0,LEW Verteilnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200233359394,EN2828-000,CSJA-24C/1XU-1XU-DE02,04.09.2026,07.09.2026,150,0,LEW Verteilnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,588,1
200233376337,CS9849-000,SMOE-64222,18.09.2026,18.09.2026,3,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,114,1
200233376344,CS9849-000,SMOE-64222,19.11.2026,19.11.2026,3,0,SP Power Systems Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,114,1
200233387277,EN2828-000,CSJA-24C/1XU-1XU-DE02,08.09.2026,09.09.2026,120,0,TE Connectivity Solutions GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,488,1
200233387290,EN2828-000,CSJA-24C/1XU-1XU-DE02,02.09.2026,03.09.2026,160,0,TE Connectivity Solutions GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,622,1
200233548301,EN2828-000,CSJA-24C/1XU-1XU-DE02,03.09.2026,03.09.2026,80,0,TE Connectivity Solutions GmbH,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,355,1
200233570589,BM0918-000,BAH-038081521,17.08.2026,17.08.2026,100,0,Dallas Trading Co. (L.L.C.),5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,600,1
200233570591,BM0918-000,BAH-038081521,20.10.2026,20.10.2026,100,0,Dallas Trading Co. (L.L.C.),5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,600,1
200233571993,CR0671-000,CSJT-12B/3XU-3XU-GB01,30.07.2026,31.07.2026,35,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM SETC,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,198,1
200233600285,CR0676-000,CATJ-12B/3XU-3SB-GB02,30.07.2026,31.07.2026,12,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM SETC,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,164,1
200233600292,CR0675-000,CATJ-12C/3XU-3SB-GB01,27.08.2026,28.08.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,291,1
200233600294,CR0678-000,CSJT-12B/1XU-3XU-GB01,30.07.2026,31.07.2026,10,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM SETC,COMP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,109,1
200233600363,CS4331-000,CATJ-12B/1XU-3SB-GB03,30.07.2026,31.07.2026,40,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,352,1
200233621851,EP7520-000,BAH-038000858,24.09.2026,24.09.2026,25,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,28,2
200233622307,CS4189-000,SMOE-64149,30.07.2026,31.07.2026,6,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,155,1
200233637765,EP7521-000,BAH-038000859,25.08.2026,25.08.2026,160,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637766,EP7521-000,BAH-038000859,24.09.2026,24.09.2026,160,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637769,EP7521-000,BAH-038000859,23.10.2026,23.10.2026,160,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637770,EP7521-000,BAH-038000859,24.11.2026,24.11.2026,160,0,NIE Networks Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637775,EP7521-000,BAH-038000859,25.08.2026,25.08.2026,160,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637825,EP7518-000,BAH-038000856,24.09.2026,24.09.2026,60,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,53,2
200233637830,EP7519-000,BAH-038000857,24.09.2026,24.09.2026,40,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,35,2
200233637831,EP7519-000,BAH-038000857,24.11.2026,24.11.2026,40,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,35,2
200233637833,EP7519-000,BAH-038000857,25.08.2026,25.08.2026,40,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,35,2
200233637834,EP7519-000,BAH-038000857,23.10.2026,23.10.2026,40,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,35,2
200233637837,EP7521-000,BAH-038000859,24.09.2026,24.09.2026,160,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637838,EP7521-000,BAH-038000859,23.10.2026,23.10.2026,160,0,NIE Networks Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637839,EP7521-000,BAH-038000859,24.11.2026,24.11.2026,160,0,NIE Networks Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,182,2
200233637923,EP7515-000,BAH-038000853,25.08.2026,25.08.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637925,EP7515-000,BAH-038000853,24.09.2026,24.09.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637927,EP7515-000,BAH-038000853,23.10.2026,23.10.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637928,EP7515-000,BAH-038000853,24.11.2026,24.11.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637933,EP7515-000,BAH-038000853,25.08.2026,25.08.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637935,EP7515-000,BAH-038000853,24.09.2026,24.09.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637958,EP7515-000,BAH-038000853,23.10.2026,23.10.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637959,EP7515-000,BAH-038000853,24.11.2026,24.11.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637962,EP7516-000,BAH-038000854,25.08.2026,25.08.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637963,EP7516-000,BAH-038000854,24.09.2026,24.09.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637964,EP7516-000,BAH-038000854,23.10.2026,23.10.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637965,EP7516-000,BAH-038000854,24.11.2026,24.11.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637968,EP7516-000,BAH-038000854,25.08.2026,25.08.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637969,EP7516-000,BAH-038000854,24.09.2026,24.09.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637970,EP7516-000,BAH-038000854,23.10.2026,23.10.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233637972,EP7516-000,BAH-038000854,24.11.2026,24.11.2026,120,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,106,2
200233638019,EP7517-000,BAH-038000855,25.08.2026,25.08.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233638022,EP7517-000,BAH-038000855,24.09.2026,24.09.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233638023,EP7517-000,BAH-038000855,25.08.2026,25.08.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233638025,EP7517-000,BAH-038000855,24.09.2026,24.09.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233638026,EP7517-000,BAH-038000855,23.10.2026,23.10.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233638028,EP7517-000,BAH-038000855,23.10.2026,23.10.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233638029,EP7517-000,BAH-038000855,24.11.2026,24.11.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233638030,EP7517-000,BAH-038000855,24.11.2026,24.11.2026,50,0,NIE Networks Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2,0010 → 0020,44,2
200233650068,D41410-005,CSJA-24C/1XU-1XU-M1,04.09.2026,07.09.2026,300,0,IFK Gesellschaft Mbh,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1034,1
200233702492,EK6893-000,CSJA-12C/1XU-1XU-M-DE02,05.08.2026,06.08.2026,42,0,Krger-Werke GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,208,1
200233702496,ES2307-000,CSJA-12C/1XU-1XU-M-DE03,05.08.2026,06.08.2026,42,0,Krger-Werke GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,236,1
200233785073,598989-000,SMOE-62360,11.08.2026,11.08.2026,8,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,143,1
200233795808,598989-000,SMOE-62360,11.08.2026,11.08.2026,1,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,59,1
200233812330,EN6842-000,CSJA-24C/1XU-1XU-DE03,30.07.2026,31.07.2026,200,0,Netze BW GmbH,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,1012,1
200233878150,EE7523-000,BAH-038081396,04.08.2026,05.08.2026,200,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,724,1
200233878292,EE7506-000,BAH-038081413,11.08.2026,12.08.2026,200,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,724,1
200233880699,EE7511-000,BAH-038081408,11.08.2026,12.08.2026,300,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,1085,1
200233880703,EE7520-000,BAH-038081399,18.08.2026,19.08.2026,300,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,1085,1
200233898602,CS4188-000,SMOE-64150,15.10.2026,15.10.2026,4,0,SP Power Systems Ltd,2,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,141,1
200233920353,EE7521-000,BAH-038081398,29.07.2026,30.07.2026,100,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,PREP,yes,yes,READY,LVPA,LVPA-5,0010 → 0030,383,2
200233920459,EE7519-000,BAH-038081400,12.08.2026,12.08.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,38,2
200233920463,EE7510-000,BAH-038081409,12.08.2026,12.08.2026,50,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,160,2
200233920475,EE7503-000,BAH-038081416,12.08.2026,12.08.2026,30,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,96,2
200233920702,EE7500-000,BAH-038081419,12.08.2026,12.08.2026,40,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,128,2
200233920707,EE7493-000,BAH-038081426,10.08.2026,10.08.2026,100,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,367,2
200233920715,EE7491-000,BAH-038081428,05.08.2026,05.08.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0020 → 0030,87,3
200233920744,EE7490-000,BAH-038081429,05.08.2026,05.08.2026,30,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,120,2
200233931000,EK8958-000,SMOE-64559,05.08.2026,05.08.2026,2,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,219,1
200233937064,CP8419-000,CATJ-12F/3XU-6SB-GB03,24.09.2026,24.09.2026,2,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,112,1
200233937065,CP8419-000,CATJ-12F/3XU-6SB-GB03,24.09.2026,24.09.2026,3,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,119,1
200233938901,CH8130-000,CSJT-36D/1XU-1XU-GB03,19.08.2026,20.08.2026,150,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,408,1
200233938904,CH8130-000,CSJT-36D/1XU-1XU-GB03,16.09.2026,17.09.2026,150,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,408,1
200233938906,CH8130-000,CSJT-36D/1XU-1XU-GB03,29.07.2026,29.07.2026,189,40,SP Power Systems Ltd,5,yes,no,REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,406,1
200233939011,BM4749-000,CATJ-36D/1XU-3SB-GB03,04.08.2026,06.08.2026,111,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,975,1
200233946180,D41410-011,CSJA-24C/1XU-1XU-M1,08.09.2026,09.09.2026,150,0,ELNORD Adam Block,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,560,1
200233946991,891265-000,SMOE-62754,14.09.2026,15.09.2026,6,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,222,1
200233956458,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,08.09.2026,09.09.2026,300,0,Ensto Nor AS,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,668,1
200233956460,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,08.09.2026,09.09.2026,300,0,Ensto Nor AS,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,668,1
200233956462,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,03.09.2026,07.09.2026,150,0,Ensto Nor AS,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,377,1
200233958163,CM8111-000,SMOE-63741,22.09.2026,22.09.2026,1,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,131,1
200233967198,CM8111-000,SMOE-63741,21.09.2026,22.09.2026,8,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,200,1
200233967523,CM8111-000,SMOE-63741,21.09.2026,22.09.2026,3,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,150,1
200233967525,CM8111-000,SMOE-63741,21.09.2026,22.09.2026,5,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,170,1
200233967780,CM8111-000,SMOE-63741,01.10.2026,02.10.2026,8,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,200,1
200233967902,CM8107-000,SMOE-63742,18.08.2026,18.08.2026,3,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,137,1
200233967911,CM8107-000,SMOE-63742,18.09.2026,18.09.2026,3,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,137,1
200233977330,CS8236-000,CSJA-24D/1XU-1XU-M-NO01,26.08.2026,27.08.2026,300,0,Ensto Nor AS,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,869,1
200233977333,CS8236-000,CSJA-24D/1XU-1XU-M-NO01,27.08.2026,27.08.2026,100,0,Ensto Nor AS,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,347,1
200233986204,CR0679-000,CATJ-12B/1XU-3SB-GB01,12.10.2026,12.10.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,212,1
200233987180,EN1425-000,BAH-038081566,27.08.2026,27.08.2026,12,0,TE Connectivity Australia Pty Ltd,5,no,yes,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0005 → 0010,49,2
200233987191,EK3584-000,SMOE-64544,18.08.2026,18.08.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,88,1
200233987193,EK3584-000,SMOE-64544,04.08.2026,04.08.2026,3,0,Wolseley UK Limited,5,yes,no,REL  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,80,1
200233987223,ES2308-000,CSJH-36D/1XU-1XU-GB02,04.08.2026,04.08.2026,15,0,SSE Stock Ltd,5,yes,no,REL  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,131,1
200233987379,EK3584-000,SMOE-64544,06.08.2026,06.08.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,88,1
200233987383,EK3584-000,SMOE-64544,06.08.2026,06.08.2026,8,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,92,1
200233996101,EK8958-000,SMOE-64559,02.09.2026,02.09.2026,3,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,234,1
200234027495,BM4751-000,CATJ-36D/1XU-3HL-GB02,03.08.2026,04.08.2026,58,0,SP Power Systems Ltd,2,yes,no,REL  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,622,1
